feedback_id,customer_id,text,date,product,department,channel,location,segment,rating,status
FB-10136,CU-7311,Documentation is outdated and caused a production misconfiguration. A workaround exists but it is not acceptable long term.,2026-05-02T19:50:00+00:00,InsightSecure,HR,Website,Bangalore,Consumer,1,in_progress
FB-10137,CU-8121,Quick update: Call center agents read from a script and did not understand the issue. A workaround exists but it is not acceptable long term. Thanks.,2026-02-07T15:09:00+00:00,InsightCloud,Operations,Social Media,Pune,Startup,2,in_progress
FB-10138,CU-6484,The courier missed the delivery window three times in New York. The team mentioned InsightCRM in the weekly review. Thanks.,2026-02-24T19:24:00+00:00,InsightSecure,Operations,Chat,Dubai,Internal,2,closed
FB-10139,CU-7161,"Hi, Refund for a failed InsightCRM payment is still pending. I attached screenshots in the original ticket. Please advise.",2026-04-05T18:50:00+00:00,InsightCRM,Customer Support,Social Media,Dubai,Consumer,2,open
FB-10140,CU-9180,Quick update: We may add twenty more seats if the trial goes well. A workaround exists but it is not acceptable long term. Logged by the duty manager.,2026-07-01T22:04:00+00:00,InsightChat,Finance,Email,London,Startup,3,open
FB-10141,CU-6890,"To be clear, Appreciate the proactive outage communication. This is impacting customers in Chennai. Looking forward to a fix.",2026-04-09T22:26:00+00:00,InsightPay,HR,Mobile App,Surat,SMB,5,resolved
FB-10142,CU-7129,Quick update: Duplicate invoices were sent to finance after renewal. This is impacting customers in Singapore.,2026-01-26T16:47:00+00:00,InsightCRM,Engineering,Chat,Chennai,Internal,2,in_progress
FB-10143,CU-8912,Great improvement in mobile performance this month. Please treat this as high priority.,2026-02-18T10:29:00+00:00,InsightCRM,Sales,Survey,Chennai,Enterprise,5,in_progress
FB-10144,CU-3623,"Hi, Great improvement in mobile performance this month. This happened after the latest update. Logged by the duty manager.",2026-07-27T23:15:00+00:00,InsightMobile,Sales,Survey,Kolkata,Consumer,4,closed
FB-10145,CU-5560,"For the record, I am angry that the ticket was closed without a resolution. This is impacting customers in Ahmedabad. Sharing this from the field.",2026-03-20T12:00:00+00:00,InsightCRM,Customer Support,Mobile App,Jaipur,Enterprise,2,resolved
FB-10146,CU-2871,"For the record, Great improvement in mobile performance this month. The team mentioned InsightCloud in the weekly review. Looking forward to a fix.",2026-05-02T12:39:00+00:00,InsightChat,Sales,Survey,Hyderabad,Consumer,5,resolved
FB-10147,CU-7364,"Hello team, Need access for two additional analysts this week. I am following up because there was no response. Please advise.",2025-12-30T05:23:00+00:00,InsightMobile,Sales,Chat,Jaipur,SMB,3,in_progress
FB-10148,CU-4196,"Hello team, I am delighted with the quality of the latest InsightMobile release. We have seen this twice already. Thanks.",2025-12-14T11:00:00+00:00,InsightPortal,Operations,Chat,Kolkata,Partner,5,resolved
FB-10149,CU-8492,I am delighted with the quality of the latest InsightChat release. The team mentioned InsightPortal in the weekly review. Sharing this from the field.,2025-12-09T08:14:00+00:00,InsightAnalytics,Operations,Internal,Kolkata,Partner,4,open
FB-10150,CU-5305,"Hello team, Call center agents read from a script and did not understand the issue. This happened after the latest update. Looking forward to a fix.",2026-06-11T07:19:00+00:00,InsightPay,Engineering,Survey,Dubai,Enterprise,2,in_progress
FB-10151,CU-4390,"For the record, The current plan is acceptable but we will compare alternatives. I am following up because there was no response. Sharing this from the field.",2026-05-07T04:50:00+00:00,InsightCRM,HR,Website,Jaipur,Startup,3,in_progress
FB-10152,CU-3078,"Hi, Delivery to New York was earlier than the estimated date. Our enterprise account is affected. Sharing this from the field.",2026-08-04T13:58:00+00:00,InsightPay,Operations,Email,Delhi,SMB,5,resolved
FB-10153,CU-7046,Quick update: The current plan is acceptable but we will compare alternatives. We have seen this twice already. Looking forward to a fix.,2026-06-22T02:25:00+00:00,InsightAnalytics,Finance,Internal,Chennai,Startup,3,in_progress
FB-10154,CU-5646,Is there a sandbox for InsightPay chargebacks? The team mentioned InsightSecure in the weekly review. Sharing this from the field.,2026-06-30T06:31:00+00:00,InsightAnalytics,Product,Survey,Kolkata,Partner,3,open
FB-10155,CU-3161,"For the record, The current plan is acceptable but we will compare alternatives. This happened after the latest update. Looking forward to a fix.",2026-03-23T14:00:00+00:00,InsightChat,Operations,Social Media,Mumbai,Startup,3,open
FB-10156,CU-4496,"For the record, I am frustrated that the InsightSecure app crashes during payment. We have seen this twice already. Please advise.",2026-03-20T20:05:00+00:00,InsightCloud,Engineering,Internal,Surat,SMB,1,in_progress
FB-10157,CU-6133,Quick update: I am delighted with the quality of the latest InsightPay release. I attached screenshots in the original ticket. Logged by the duty manager.,2026-01-28T12:05:00+00:00,InsightCloud,Customer Support,Survey,Bangalore,SMB,4,in_progress
FB-10158,CU-3480,"To be clear, Is there a sandbox for InsightPay chargebacks? We have seen this twice already.",2026-03-23T11:46:00+00:00,InsightCRM,Finance,Chat,Jaipur,Internal,4,in_progress
FB-10159,CU-1439,Quick update: Support never called back after I reported a critical outage. Please treat this as high priority. Please advise.,2026-05-15T02:15:00+00:00,InsightAnalytics,Customer Support,Social Media,Delhi,Partner,2,resolved
FB-10160,CU-6185,Quick update: I am angry that the ticket was closed without a resolution. This happened after the latest update.,2026-05-02T02:33:00+00:00,InsightPay,Customer Support,Email,Pune,Partner,2,in_progress
FB-10161,CU-5693,Delivery to Singapore was earlier than the estimated date. Please treat this as high priority.,2026-07-25T01:50:00+00:00,InsightChat,Operations,Chat,Pune,Internal,5,in_progress
FB-10162,CU-8167,"To be clear, Sales team prepared a thoughtful demo for our executives. Please treat this as high priority. Thanks.",2026-03-11T18:40:00+00:00,InsightCloud,Product,Call Center,Ahmedabad,SMB,4,open
FB-10163,CU-7092,"For the record, I am delighted with the quality of the latest InsightPay release. We have seen this twice already. Thanks.",2026-04-07T11:33:00+00:00,InsightAnalytics,Operations,Email,New York,Startup,5,resolved
FB-10164,CU-9185,Delivery was extremely late and customer support did not respond. This is impacting customers in Kolkata. Please advise.,2025-12-20T15:29:00+00:00,InsightSecure,Operations,Email,Hyderabad,SMB,2,open
FB-10165,CU-7870,Search is too slow to be usable during business hours. A workaround exists but it is not acceptable long term. Thanks.,2026-03-09T04:11:00+00:00,InsightPay,Sales,Call Center,Hyderabad,SMB,2,in_progress
FB-10166,CU-5625,"For the record, Sharing an FYI that finance will review invoices tomorrow. I attached screenshots in the original ticket.",2025-12-12T12:04:00+00:00,InsightPortal,Customer Support,Social Media,Hyderabad,Enterprise,3,in_progress
FB-10167,CU-1104,"Hi, Billing error created an unauthorized charge on our card. Our enterprise account is affected. Sharing this from the field.",2026-07-19T17:48:00+00:00,InsightCRM,Operations,Chat,Ahmedabad,SMB,2,in_progress
FB-10168,CU-3332,"For the record, Appreciate the proactive outage communication. This happened after the latest update. Logged by the duty manager.",2026-04-15T07:26:00+00:00,InsightPortal,Customer Support,Social Media,Surat,Enterprise,5,closed
FB-10169,CU-3141,"Average experience so far, we are still evaluating InsightChat. I attached screenshots in the original ticket. Sharing this from the field.",2026-05-13T12:04:00+00:00,InsightPay,Customer Support,Call Center,Bangalore,Startup,4,resolved
FB-10170,CU-6145,It would help to have saved filters on the explorer table. The team mentioned InsightAnalytics in the weekly review. Thanks.,2026-01-09T03:10:00+00:00,InsightPortal,Engineering,Chat,Surat,Partner,4,open
FB-10171,CU-2494,"Hello team, Feature request: webhook retries with exponential backoff. Our enterprise account is affected. Logged by the duty manager.",2026-05-04T01:13:00+00:00,InsightSecure,Operations,Call Center,Hyderabad,Consumer,4,in_progress
FB-10172,CU-4641,"For the record, Payment reconciliation finally works without manual edits. This is impacting customers in Kolkata. Sharing this from the field.",2025-12-27T04:07:00+00:00,InsightPay,Customer Support,Email,Delhi,Consumer,4,open
FB-10173,CU-1699,The interface redesign is intuitive and reduced training time. I am following up because there was no response.,2026-03-24T04:05:00+00:00,InsightSecure,Customer Support,Internal,Ahmedabad,SMB,4,closed
FB-10174,CU-5026,Quick update: Appreciate the proactive outage communication. This happened after the latest update. Thanks.,2026-02-09T08:28:00+00:00,InsightMobile,Customer Support,Social Media,Chennai,Consumer,5,closed
FB-10175,CU-9921,"For the record, Customer support resolved our incident in twenty minutes. We have seen this twice already. Sharing this from the field.",2026-06-22T00:24:00+00:00,InsightSecure,Customer Support,Internal,Hyderabad,Partner,4,in_progress
FB-10176,CU-5060,"Hi, Delivery to Hyderabad was earlier than the estimated date. I am following up because there was no response.",2026-06-15T18:14:00+00:00,InsightMobile,Operations,Call Center,Bangalore,Partner,5,resolved
FB-10177,CU-1462,"Hello team, The InsightCRM rollout is scheduled for next Monday in Jaipur. This is impacting customers in Dubai. Thanks.",2026-06-25T23:44:00+00:00,InsightSecure,Sales,Survey,Jaipur,Partner,4,open
FB-10178,CU-6435,Is there a sandbox for InsightPay chargebacks? Our enterprise account is affected.,2026-01-26T00:33:00+00:00,InsightPortal,Customer Support,Call Center,Singapore,SMB,3,open
FB-10179,CU-5944,Refund for a failed InsightPay payment is still pending. We have seen this twice already. Sharing this from the field.,2026-05-30T21:25:00+00:00,InsightCloud,Product,Survey,Mumbai,SMB,2,resolved
FB-10180,CU-6026,"To be clear, The interface redesign is intuitive and reduced training time. I attached screenshots in the original ticket. Logged by the duty manager.",2026-05-20T18:52:00+00:00,InsightMobile,Customer Support,Social Media,Mumbai,SMB,5,resolved
FB-10181,CU-6425,"To be clear, Where can I find the data retention policy? I am following up because there was no response. Please advise.",2026-04-24T03:59:00+00:00,InsightPortal,Operations,Mobile App,Delhi,Startup,3,closed
FB-10182,CU-7323,"Hello team, I am frustrated that the InsightSecure app crashes during payment. This happened after the latest update. Logged by the duty manager.",2026-06-20T03:46:00+00:00,InsightPay,Engineering,Internal,New York,Consumer,2,closed
FB-10183,CU-1328,Quick update: Feature request: webhook retries with exponential backoff. A workaround exists but it is not acceptable long term. Sharing this from the field.,2026-01-11T14:04:00+00:00,InsightPay,Product,Survey,Bangalore,Enterprise,4,open
FB-10184,CU-1877,"To be clear, I am angry that the ticket was closed without a resolution. Please treat this as high priority. Sharing this from the field.",2026-03-21T20:10:00+00:00,InsightChat,Customer Support,Mobile App,Hyderabad,SMB,1,closed
FB-10185,CU-1062,Sales team prepared a thoughtful demo for our executives. Our enterprise account is affected.,2026-07-04T15:09:00+00:00,InsightPay,Product,Chat,Surat,Startup,5,resolved
FB-10186,CU-5341,"For the record, I am delighted with the quality of the latest InsightCRM release. This happened after the latest update. Please advise.",2026-02-17T12:30:00+00:00,InsightPortal,Finance,Mobile App,London,Partner,4,in_progress
FB-10187,CU-6632,Quick update: I am angry that the ticket was closed without a resolution. The team mentioned InsightPay in the weekly review. Looking forward to a fix.,2026-04-24T01:09:00+00:00,InsightCloud,Customer Support,Chat,Singapore,Partner,2,open
FB-10188,CU-8357,"Hi, I am angry that the ticket was closed without a resolution. The team mentioned InsightCRM in the weekly review.",2026-04-08T18:57:00+00:00,InsightMobile,Customer Support,Email,Mumbai,SMB,1,resolved
FB-10189,CU-7358,"For the record, Documentation is outdated and caused a production misconfiguration. This is impacting customers in Dubai. Thanks.",2026-07-22T23:58:00+00:00,InsightCloud,Customer Support,Chat,Kolkata,Startup,2,resolved
FB-10190,CU-2654,Quick update: We are happy with the reliability of InsightPay this quarter. I am following up because there was no response. Thanks.,2026-04-29T03:59:00+00:00,InsightCloud,Sales,Social Media,Dubai,Partner,4,closed
FB-10191,CU-7484,"Hello team, Sharing an FYI that finance will review invoices tomorrow. The team mentioned InsightPortal in the weekly review. Please advise.",2026-05-05T21:44:00+00:00,InsightChat,Customer Support,Survey,New York,SMB,3,open
FB-10192,CU-8259,"Hi, Payment reconciliation finally works without manual edits. I attached screenshots in the original ticket. Looking forward to a fix.",2026-08-06T07:08:00+00:00,InsightAnalytics,Customer Support,Survey,Bangalore,Internal,5,in_progress
