feedback_id,customer_id,date,text,product,department,channel,location,segment,rating,status,sentiment,emotion,category,intent,priority,severity
FB-10502,CU-3933,2026-07-28T07:44:00,"Hi, The onboarding specialist made InsightPortal easy to adopt. This is impacting customers in Singapore. Thanks.",InsightPay,HR,Internal,New York,Consumer,5,open,positive,joy,Product,Praise,low,1
FB-10500,CU-7476,2026-07-28T04:33:00,"Quick update: Loved the new InsightAnalytics dashboard, it is clean and fast. I am following up because there was no response. Looking forward to a fix.",InsightCRM,Customer Support,Website,Kolkata,Consumer,5,open,positive,satisfaction,UX/UI,Praise,low,1
FB-10144,CU-3623,2026-07-27T23:15:00,"Hi, Great improvement in mobile performance this month. This happened after the latest update. Logged by the duty manager.",InsightMobile,Sales,Survey,Kolkata,Consumer,4,closed,negative,disappointment,Technical Issue,Complaint,high,3
FB-10639,CU-1583,2026-07-27T22:50:00,"For the record, Payment reconciliation finally works without manual edits. A workaround exists but it is not acceptable long term. Please advise.",InsightSecure,Operations,Website,Delhi,SMB,4,in_progress,neutral,neutral,UX/UI,Suggestion,low,2
FB-11311,CU-9764,2026-07-27T22:10:00,"Hello team, Feature request: webhook retries with exponential backoff. I am following up because there was no response. Looking forward to a fix.",InsightCRM,Finance,Survey,London,SMB,3,open,positive,neutral,Customer Support,Praise,low,1
FB-10273,CU-3521,2026-07-27T20:03:00,Quick update: Refund was issued quickly and with a clear explanation. Please treat this as high priority.,InsightPay,Product,Mobile App,Mumbai,Consumer,5,open,negative,satisfaction,Payment,Suggestion,low,3
FB-11630,CU-8514,2026-07-27T08:01:00,We may add twenty more seats if the trial goes well. The issue started last Thursday. Thanks.,InsightSecure,Operations,Email,Ahmedabad,SMB,3,open,neutral,anger,Customer Support,Complaint,medium,1
FB-11058,CU-6925,2026-07-27T04:05:00,We are happy with the reliability of InsightSecure this quarter. This is impacting customers in Chennai. Looking forward to a fix.,InsightChat,Product,Website,Bangalore,Partner,4,open,positive,joy,Product,Praise,low,1
FB-10354,CU-2818,2026-07-27T01:32:00,"For the record, Documentation is outdated and caused a production misconfiguration. I am following up because there was no response.",InsightSecure,Customer Support,Chat,Hyderabad,Consumer,2,resolved,neutral,confusion,Documentation,Praise,low,2
FB-10331,CU-1672,2026-07-26T14:24:00,"Hello team, Average experience so far, we are still evaluating InsightCRM. This is impacting customers in Bangalore. Sharing this from the field.",InsightSecure,Sales,Mobile App,Kolkata,Internal,3,open,negative,anger,Product,Information,medium,1
FB-10979,CU-4664,2026-07-26T12:50:00,"To be clear, We cannot login to InsightPay since the last update. I am following up because there was no response. Please advise.",InsightPortal,Engineering,Mobile App,Delhi,Consumer,2,in_progress,negative,frustration,Technical Issue,Bug Report,high,3
FB-11924,CU-6473,2026-07-26T11:52:00,"Hi, Appreciate the proactive outage communication. Our enterprise account is affected. Logged by the duty manager.",InsightMobile,Finance,Call Center,Dubai,Startup,5,in_progress,neutral,neutral,Account,Request,low,2
FB-10824,CU-4133,2026-07-26T10:58:00,"Hi, Refund was issued quickly and with a clear explanation. Our enterprise account is affected. Sharing this from the field.",InsightCRM,Sales,Survey,Bangalore,SMB,5,resolved,positive,satisfaction,Account,Request,low,2
FB-10032,CU-4249,2026-07-26T09:36:00,"Hello team, The courier missed the delivery window three times in Mumbai. I am following up because there was no response. Please advise.",InsightChat,Operations,Mobile App,Jaipur,Internal,1,resolved,positive,frustration,Customer Support,Praise,low,2
FB-12037,CU-3944,2026-07-26T03:18:00,"Hello team, Customer support resolved our incident in twenty minutes. The team mentioned InsightSecure in the weekly review. Please advise.",InsightPortal,Customer Support,Chat,Pune,Consumer,5,open,neutral,neutral,Customer Support,Request,low,1
FB-10926,CU-3691,2026-07-26T02:29:00,"Hi, Customer support resolved our incident in twenty minutes. I attached screenshots in the original ticket. Looking forward to a fix.",InsightPay,Customer Support,Mobile App,Surat,Partner,4,open,positive,anger,Customer Support,Praise,low,1
FB-11095,CU-1894,2026-07-26T02:09:00,"Hi, Package for InsightPay arrived damaged in Delhi. This happened after the latest update. Sharing this from the field.",InsightCRM,Sales,Website,Mumbai,Internal,2,resolved,negative,frustration,Customer Support,Complaint,critical,3
FB-11317,CU-3619,2026-07-26T00:53:00,Quick update: Documentation update saved our engineering team hours. I attached screenshots in the original ticket. Looking forward to a fix.,InsightChat,Customer Support,Website,Dubai,Enterprise,4,open,positive,joy,Product,Praise,low,1
FB-11365,CU-3936,2026-07-25T23:04:00,Quick update: Is there a sandbox for InsightPay chargebacks? A workaround exists but it is not acceptable long term. Sharing this from the field.,InsightSecure,Product,Call Center,Ahmedabad,Consumer,3,open,negative,frustration,UX/UI,Information,medium,2
FB-10089,CU-7955,2026-07-25T16:17:00,"Hello team, The latest release introduced a severe performance regression. The team mentioned InsightChat in the weekly review. Looking forward to a fix.",InsightCloud,Finance,Mobile App,Pune,Partner,2,closed,positive,disappointment,Product,Praise,medium,2
FB-11315,CU-6922,2026-07-25T14:00:00,Quick update: I am frustrated that the InsightChat app crashes during payment. A workaround exists but it is not acceptable long term. Please advise.,InsightCRM,Engineering,Website,Delhi,Consumer,1,resolved,neutral,neutral,UX/UI,Information,medium,4
FB-11088,CU-4298,2026-07-25T09:56:00,"Hi, Payment reconciliation finally works without manual edits. This is impacting customers in Pune. Sharing this from the field.",InsightCloud,Engineering,Chat,Hyderabad,Consumer,5,resolved,negative,anger,Customer Support,Information,low,2
FB-10621,CU-1448,2026-07-25T08:51:00,"To be clear, We cannot login to InsightChat since the last update. This happened after the latest update. Please advise.",InsightCRM,Engineering,Survey,New York,Partner,2,in_progress,negative,frustration,Technical Issue,Bug Report,critical,4
FB-10612,CU-3586,2026-07-25T08:24:00,"To be clear, Customer support resolved our incident in twenty minutes. The issue started last Thursday. Please advise.",InsightSecure,Customer Support,Social Media,Surat,Partner,4,in_progress,neutral,neutral,Customer Support,Request,low,1
FB-11014,CU-1733,2026-07-25T06:10:00,"To be clear, Documentation update saved our engineering team hours. The issue started last Thursday.",InsightMobile,Customer Support,Mobile App,Ahmedabad,SMB,5,open,positive,joy,Product,Praise,low,1
FB-10341,CU-1312,2026-07-25T02:02:00,"To be clear, Support never called back after I reported a critical outage. A workaround exists but it is not acceptable long term. Thanks.",InsightMobile,Customer Support,Internal,Jaipur,Enterprise,1,open,negative,frustration,Customer Support,Complaint,critical,4
FB-10161,CU-5693,2026-07-25T01:50:00,Delivery to Singapore was earlier than the estimated date. Please treat this as high priority.,InsightChat,Operations,Chat,Pune,Internal,5,in_progress,negative,neutral,Technical Issue,Bug Report,low,2
FB-10802,CU-3860,2026-07-24T20:47:00,"Hello team, Documentation is outdated and caused a production misconfiguration. This happened after the latest update. Please advise.",InsightPay,Engineering,Website,Surat,Enterprise,1,resolved,negative,disappointment,Documentation,Complaint,critical,3
FB-10800,CU-5071,2026-07-24T15:30:00,"Hi, We cannot login to InsightSecure since the last update. The team mentioned InsightChat in the weekly review. Looking forward to a fix.",InsightAnalytics,Engineering,Mobile App,Jaipur,Enterprise,1,closed,negative,frustration,Technical Issue,Bug Report,critical,4
FB-10998,CU-8125,2026-07-24T12:24:00,"To be clear, The interface redesign is intuitive and reduced training time. We have seen this twice already. Please advise.",InsightAnalytics,HR,Chat,Chennai,Consumer,4,open,negative,anger,UX/UI,Praise,medium,1
FB-10741,CU-2346,2026-07-24T12:06:00,"Hi, I am frustrated that the InsightChat app crashes during payment. Our enterprise account is affected. Sharing this from the field.",InsightAnalytics,Engineering,Survey,Delhi,Consumer,1,resolved,negative,frustration,Account,Request,critical,5
FB-11189,CU-8319,2026-07-24T04:41:00,"To be clear, The InsightMobile checkout failed and I was still charged. This happened after the latest update.",InsightCRM,Sales,Social Media,Ahmedabad,SMB,1,closed,negative,anger,Payment,Complaint,critical,5
FB-12040,CU-2467,2026-07-24T02:18:00,"For the record, Customer support resolved our incident in twenty minutes. I attached screenshots in the original ticket. Please advise.",InsightMobile,Customer Support,Chat,London,SMB,5,closed,neutral,neutral,Customer Support,Request,low,1
FB-10406,CU-2545,2026-07-24T02:15:00,Price increase was communicated poorly and feels unjustified. I am following up because there was no response. Sharing this from the field.,InsightPortal,Finance,Survey,Ahmedabad,Startup,2,resolved,positive,satisfaction,Customer Support,Praise,low,3
FB-10770,CU-6844,2026-07-24T01:21:00,Package for InsightPortal arrived damaged in Hyderabad. I am following up because there was no response.,InsightCloud,Product,Call Center,New York,SMB,1,closed,positive,frustration,Customer Support,Praise,low,2
FB-12120,CU-8993,2026-07-23T22:49:00,"Hello team, It would help to have saved filters on the explorer table. The issue started last Thursday. Looking forward to a fix.",InsightPay,Customer Support,Chat,Delhi,Enterprise,3,resolved,neutral,neutral,Other,Suggestion,low,1
FB-11283,CU-7062,2026-07-23T18:52:00,"Hi, Security alert fired after suspicious admin logins. I am following up because there was no response. Sharing this from the field.",InsightPay,Engineering,Chat,Kolkata,SMB,1,resolved,negative,anger,Security,Bug Report,critical,5
FB-12175,CU-8975,2026-07-23T16:25:00,"To be clear, The InsightPay rollout is scheduled for next Monday in Delhi. Our enterprise account is affected. Logged by the duty manager.",InsightSecure,Finance,Call Center,Chennai,Startup,4,resolved,neutral,frustration,Account,Request,low,1
FB-11906,CU-7952,2026-07-23T12:40:00,"Hi, Is there a sandbox for InsightPay chargebacks? This is impacting customers in Ahmedabad. Please advise.",InsightPortal,Finance,Social Media,London,Startup,4,closed,negative,neutral,Documentation,Suggestion,low,2
FB-10661,CU-5473,2026-07-23T08:32:00,"To be clear, We may add twenty more seats if the trial goes well. A workaround exists but it is not acceptable long term. Please advise.",InsightPay,Sales,Website,London,Startup,3,resolved,neutral,neutral,Performance,Suggestion,low,1
FB-11855,CU-5540,2026-07-23T08:13:00,Documentation update saved our engineering team hours. A workaround exists but it is not acceptable long term. Thanks.,InsightSecure,Sales,Mobile App,Surat,Partner,4,resolved,neutral,joy,UX/UI,Suggestion,low,1
FB-10846,CU-1613,2026-07-23T06:00:00,"Hello team, Package for InsightCRM arrived damaged in Pune. I am following up because there was no response. Looking forward to a fix.",InsightCloud,Operations,Social Media,New York,Consumer,2,resolved,positive,frustration,Customer Support,Praise,low,2
FB-11331,CU-7187,2026-07-23T01:29:00,"Hi, The courier missed the delivery window three times in Delhi. I attached screenshots in the original ticket. Sharing this from the field.",InsightCRM,Operations,Internal,Bangalore,Partner,2,closed,negative,satisfaction,Customer Support,Complaint,high,2
FB-11135,CU-1752,2026-07-23T00:03:00,"Hello team, Appreciate the proactive outage communication. Please treat this as high priority.",InsightPay,Operations,Survey,New York,Consumer,4,resolved,neutral,neutral,Technical Issue,Bug Report,medium,2
FB-10189,CU-7358,2026-07-22T23:58:00,"For the record, Documentation is outdated and caused a production misconfiguration. This is impacting customers in Dubai. Thanks.",InsightCloud,Customer Support,Chat,Kolkata,Startup,2,resolved,neutral,confusion,Documentation,Suggestion,low,2
FB-10223,CU-9955,2026-07-22T20:45:00,"Hi, Documentation update saved our engineering team hours. This happened after the latest update. Thanks.",InsightSecure,HR,Call Center,Singapore,Internal,5,closed,negative,joy,Product,Complaint,medium,1
FB-11213,CU-3547,2026-07-22T15:26:00,We may add twenty more seats if the trial goes well. Our enterprise account is affected. Please advise.,InsightAnalytics,HR,Internal,Kolkata,Partner,3,resolved,neutral,neutral,Account,Request,low,1
FB-10645,CU-1806,2026-07-22T11:49:00,Where can I find the data retention policy? I am following up because there was no response. Looking forward to a fix.,InsightCloud,Finance,Call Center,Hyderabad,Partner,4,open,neutral,confusion,Other,Question,low,1
FB-10422,CU-8233,2026-07-22T11:10:00,Please confirm whether SSO is enabled for partner accounts. A workaround exists but it is not acceptable long term. Thanks.,InsightAnalytics,Finance,Internal,New York,Enterprise,3,open,neutral,neutral,UX/UI,Suggestion,low,1
FB-11882,CU-5337,2026-07-22T07:22:00,"Hello team, The InsightMobile checkout failed and I was still charged. I am following up because there was no response. Thanks.",InsightChat,Product,Website,Delhi,Enterprise,1,in_progress,positive,anger,Payment,Praise,high,4
FB-11212,CU-6975,2026-07-22T02:24:00,"Hello team, InsightSecure audit logs are exactly what compliance needed. This happened after the latest update.",InsightPortal,Finance,Chat,New York,Startup,4,in_progress,negative,disappointment,Product,Complaint,high,2
